Energy_keV,InputSpectrum,DetectedSpectrum,GaussianFit
5.970000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.299524081663717687e-211
5.980000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.017904868414059317e-212
5.990000000000004832e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.920907523766807101e-214
6.000000000000004974e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.123328886891676809e-215
6.010000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.702676683367626805e-216
6.020000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.587959632672535293e-217
6.030000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.719536343263502749e-218
6.040000000000004832e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.047797825896354422e-219
6.050000000000004974e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.531878003088129333e-220
6.060000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.138429586950137029e-221
6.070000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.404909862832977452e-223
6.080000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.164599094551006386e-224
6.090000000000005542e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.491811346682966596e-225
6.100000000000004974e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.251494842042073787e-226
6.110000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.338242353382325991e-227
6.120000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.670478413710894719e-228
6.130000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.185597036219552099e-229
6.140000000000005542e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.359460188675203532e-231
6.150000000000004974e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.855503629260954843e-232
6.160000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.074695568594034545e-233
6.170000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.816897026163989213e-234
6.180000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.934602156100404744e-235
6.190000000000005542e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.319949316415364585e-236
6.200000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.946800126806586765e-238
6.210000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.024529105357584267e-239
6.220000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.030170041234296284e-240
6.230000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.678357380242969427e-241
6.240000000000005542e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.768310691284527828e-242
6.250000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.159827793213185524e-243
6.260000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.557416237702781488e-245
6.270000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.892130854149533134e-246
6.280000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.146064914297860000e-247
6.290000000000005542e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.009935799654520056e-248
6.300000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.275679521047881905e-249
6.310000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.043514954350556047e-251
6.320000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.038427982646230851e-252
6.330000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.135372384292786353e-253
6.340000000000005542e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.938331681392262520e-254
6.350000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.190452171129240335e-255
6.360000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.263412355284023312e-257
6.370000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.402651822867278807e-258
6.380000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.651141291904530269e-259
6.390000000000005542e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.585974858640403281e-260
6.400000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.425504710296144730e-262
6.410000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.564905873585066032e-263
6.420000000000004547e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.264043386947595326e-264
6.430000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.901949207653964934e-265
6.440000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.100998680213422191e-266
6.450000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.331688982586810402e-268
6.460000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.617405887829234915e-269
6.470000000000004547e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.053145843621314049e-270
6.480000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.157676589733104869e-271
6.490000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.484844908249891385e-273
6.500000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.608750262980254953e-274
6.510000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.995073752225939224e-275
6.520000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.095736107820019680e-276
6.530000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.978577774216413282e-278
6.540000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.240669078011190745e-279
6.550000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.745084169726015281e-280
6.560000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.335615673065938644e-282
6.570000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.961516521070811357e-283
6.580000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.619574842917153658e-284
6.590000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.374016892442273545e-285
6.600000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.159756046845479443e-287
6.610000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.706374247031458987e-288
6.620000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.906097914176302749e-289
6.630000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.738364692871686214e-291
6.640000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.942785393420926715e-292
6.650000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.492311759351238598e-293
6.660000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.248469308463818924e-294
6.670000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.212955829661289484e-296
6.680000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.071592181974293195e-297
6.690000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.508598712782352821e-298
6.700000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.360864172820051882e-300
6.710000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.568032215089498659e-301
6.720000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.718199631900341907e-302
6.730000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.219840079888886846e-304
6.740000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.906591553026754277e-305
6.750000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.844495232082101169e-306
6.760000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.651710105370226376e-308
6.770000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.031542783000968346e-309
6.780000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.866317286416722252e-310
6.790000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.583107978730453063e-312
6.800000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.921467007903768487e-313
6.810000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.779907470461880356e-314
6.820000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.025867911329848534e-316
6.830000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.595347324988084942e-317
6.840000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.600767751869180391e-318
6.850000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.015238105299859681e-320
6.860000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.186723415676040210e-321
6.870000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.880000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.890000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.900000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.910000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.920000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.930000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.940000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.950000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.960000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.970000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.980000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.990000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.010000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.030000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.040000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.050000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.060000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.070000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.080000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.090000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.100000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.110000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.120000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.130000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.140000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.150000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.160000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.170000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.180000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.190000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.200000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.210000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.220000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.230000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.240000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.250000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.260000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.270000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.280000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.290000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.300000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.310000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.320000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.330000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.340000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.350000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.360000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.370000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.380000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.390000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.400000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.410000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.420000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.430000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.440000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.450000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.460000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.470000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.480000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.490000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.510000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.520000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.530000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.540000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.550000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.560000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.570000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.580000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.590000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.600000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.610000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.620000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.630000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.640000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.650000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.660000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.670000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.680000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.690000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.700000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.710000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.720000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.730000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.740000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.750000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.760000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.770000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.780000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.790000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.800000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.810000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.820000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.830000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.840000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.850000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.860000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.870000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.880000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.890000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.900000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.910000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.920000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.930000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.940000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.950000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.960000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.970000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.980000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.990000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.010000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.020000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.030000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.040000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.050000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.060000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.070000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.080000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.090000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.100000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.110000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.120000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.130000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.140000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.150000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.160000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.170000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.180000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.190000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.200000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.210000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.220000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.230000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.240000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.250000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.260000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.270000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.280000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.290000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.300000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.310000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.320000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.330000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.340000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.350000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.360000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.370000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.380000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.390000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.400000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.410000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.420000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.430000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.440000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.450000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.460000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.470000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.480000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.490000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.510000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.520000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.530000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.540000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.550000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.560000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.570000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.580000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.590000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.600000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.610000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.620000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.630000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.640000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.650000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.660000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.670000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.680000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.690000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.700000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.710000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.720000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.730000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.740000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.750000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.760000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.770000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.780000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.790000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.810000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.820000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.830000000000008242e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.840000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.850000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.860000000000007958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.870000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
